"SITE_ID", "GROUP_ID", "VARIABLE_GROUP", "SWC", "SWC_UNIT", "SWC_PROFILE_ZERO_REF", "SWC_PROFILE_MIN", "SWC_PROFILE_MAX", "SWC_DATE", "SWC_SPATIAL_VARIABILITY", "SWC_SPATIAL_REP_NUMBER", "SWC_APPROACH", 
"US-Ton", "19777", "GRP_SWC", "29.82", "Volumetric", , "0", "15", "20020411", "9.3633624065", "5", , 
"US-Ton", "19778", "GRP_SWC", "34.066666667", "Volumetric", , "15", "30", "20020411", "3.2389127119", "5", , 
"US-Ton", "19779", "GRP_SWC", "40.233333333", "Volumetric", , "30", "45", "20020411", "3.7671828555", "5", , 
"US-Ton", "19780", "GRP_SWC", "48.94", "Volumetric", , "45", "60", "20020411", "7.0318876871", "5", , 
"US-Ton", "19781", "GRP_SWC", "23.806666667", "Volumetric", , "0", "15", "20020418", "7.9270773653", "5", , 
"US-Ton", "19782", "GRP_SWC", "28.223333333", "Volumetric", , "15", "30", "20020418", "3.1497707148", "5", , 
"US-Ton", "19783", "GRP_SWC", "37.531666667", "Volumetric", , "30", "45", "20020418", "4.8163364939", "5", , 
"US-Ton", "19784", "GRP_SWC", "48.243333333", "Volumetric", , "45", "60", "20020418", "6.8766472774", "5", , 
"US-Ton", "19785", "GRP_SWC", "15.62", "Volumetric", , "0", "15", "20020426", "5.9238416589", "5", , 
"US-Ton", "19786", "GRP_SWC", "22.1", "Volumetric", , "15", "30", "20020426", "2.3600847442", "5", , 
"US-Ton", "19787", "GRP_SWC", "33.834", "Volumetric", , "30", "45", "20020426", "5.5119624454", "5", , 
"US-Ton", "19788", "GRP_SWC", "47.226", "Volumetric", , "45", "60", "20020426", "7.658611493", "5", , 
"US-Ton", "19789", "GRP_SWC", "14.054", "Volumetric", , "0", "15", "20020502", "5.2704392606", "5", , 
"US-Ton", "19790", "GRP_SWC", "19.326", "Volumetric", , "15", "30", "20020502", "0.74758277134", "5", , 
"US-Ton", "19791", "GRP_SWC", "30.446", "Volumetric", , "30", "45", "20020502", "4.9004622231", "5", , 
"US-Ton", "19792", "GRP_SWC", "42.738", "Volumetric", , "45", "60", "20020502", "5.7432020685", "5", , 
"US-Ton", "19793", "GRP_SWC", "11.43", "Volumetric", , "0", "15", "20020509", "5.3500408877", "5", , 
"US-Ton", "19794", "GRP_SWC", "16.39", "Volumetric", , "15", "30", "20020509", "1.0126697389", "5", , 
"US-Ton", "19795", "GRP_SWC", "24.448333333", "Volumetric", , "30", "45", "20020509", "3.2606577387", "5", , 
"US-Ton", "19796", "GRP_SWC", "35.536666667", "Volumetric", , "45", "60", "20020509", "4.591816392", "5", , 
"US-Ton", "19797", "GRP_SWC", "9.5666666667", "Volumetric", , "0", "15", "20020516", "4.3504150504", "5", , 
"US-Ton", "19798", "GRP_SWC", "14.46", "Volumetric", , "15", "30", "20020516", "1.4205632686", "5", , 
"US-Ton", "19799", "GRP_SWC", "19.24", "Volumetric", , "30", "45", "20020516", "3.8295923775", "5", , 
"US-Ton", "19800", "GRP_SWC", "27.993333333", "Volumetric", , "45", "60", "20020516", "2.9413148987", "5", , 
"US-Ton", "19801", "GRP_SWC", "12.046666667", "Volumetric", , "0", "15", "20020530", "4.9876848337", "5", , 
"US-Ton", "19802", "GRP_SWC", "16.2", "Volumetric", , "15", "30", "20020530", "2.1863211109", "5", , 
"US-Ton", "19803", "GRP_SWC", "17.433333333", "Volumetric", , "30", "45", "20020530", "4.1031830463", "5", , 
"US-Ton", "19804", "GRP_SWC", "21.84", "Volumetric", , "45", "60", "20020530", "3.5664641687", "5", , 
"US-Ton", "19805", "GRP_SWC", "9.57", "Volumetric", , "0", "15", "20020606", "4.1670733135", "5", , 
"US-Ton", "19806", "GRP_SWC", "14.3", "Volumetric", , "15", "30", "20020606", "1.7906004579", "5", , 
"US-Ton", "19807", "GRP_SWC", "15.96", "Volumetric", , "30", "45", "20020606", "3.6044070247", "5", , 
"US-Ton", "19808", "GRP_SWC", "17.9", "Volumetric", , "45", "60", "20020606", "3.4590461113", "5", , 
