"","DOY_S","meanAT2","meanAT6","sum_R","rain_events","meanRH2","meanRH6","meanSWC5","meanSWC15","meanSWC30","meanST5","meanST15","meanST30","meanNEE","meanGPP","meanRECO","sdReco","Season","high_day","Rain_DOY","Pulse_Days"
"340",355,8.33870833333333,9.946375,0,0,19.6111869244583,18.0181631558333,13.6479166666667,24.28125,NA,5.51041666666667,6.00416666666667,7.23333333333333,0.22372331898625,0.162309830093208,0.386033149075,0.116921206054206,"Winter",0,0,0
"341",356,8.693625,9.97833333333333,0,0,18.5690241166667,17.68920314,13.5104166666667,23.5791666666667,NA,5.98541666666667,6.49375,7.4125,0.294679339365604,0.089248179039375,0.383927518404167,0.196800347554608,"Winter",0,0,0
"342",357,8.34908333333333,9.497,0,0,30.626038328125,30.092548264375,13.3666666666667,22.9395833333333,NA,6.23125,6.83541666666667,7.56041666666667,0.127993924219583,0.186424610379792,0.314418534602083,0.103191239455155,"Winter",0,0,0
"343",358,5.8711875,6.695125,6.096,6,71.67710122375,71.4070969129167,16.1833333333333,23.75625,NA,6.6625,7.33958333333333,7.8375,0.242354692617292,0.0733300727520833,0.315684765370833,0.199533870973272,"Winter",1,358,1
"344",359,5.3370625,6.39802083333333,0,0,71.0044622254167,70.0692771908333,16.9583333333333,25.7333333333333,NA,6.72291666666667,7.37916666666667,7.87291666666667,0.0694506847017604,0.198283108487708,0.267733793191667,0.102148737689737,"Winter",0,0,0
"345",360,5.96283333333333,7.06229166666667,0,0,61.680549454375,61.1723323179167,15.8604166666667,24.9333333333333,NA,6.27291666666667,6.98541666666667,7.73958333333333,0.391216829428979,0.033832281525625,0.425049110958333,0.24989658103043,"Winter",0,0,0
"346",361,1.742,2.4128125,7.239,9,85.0524455302083,86.3149039647917,17.7020833333333,29.05625,NA,5.52083333333333,6.42708333333333,7.53125,0.146783207926208,0.0936371000227083,0.24042030794375,0.0983840449651602,"Winter",1,361,1
"347",362,-0.2801875,0.376166666666667,0.508,2,82.359045526875,83.8137008785417,17.65625,33.0958333333333,NA,4.60625,5.71041666666667,7.0625,0.092191520319375,0.225433037294375,0.31762455760625,0.318532828286921,"Winter",0,0,0
"348",363,-1.03704166666667,0.241145833333333,0.254,1,58.8530781852083,57.7197125214583,16.7875,33.125,NA,3.76041666666667,4.54583333333333,6.40625,0.107716236253792,0.135561008251458,0.24327724450625,0.0846350607797823,"Winter",0,0,0
"349",364,3.77077083333333,4.66241666666667,0,0,49.5162158027083,49.9857805014583,16.2125,31.4916666666667,NA,4.24375,4.53333333333333,6.07916666666667,0.23247226226539,0.186544136568729,0.4190163988375,0.177646460435361,"Winter",0,0,0
"350",365,5.5746170212766,6.37454166666667,0,0,48.4934728182979,49.3909458804167,15.8531914893617,28.4978723404255,22.3,5.6,5.60212765957447,6.45957446808511,0.273399065739583,0.160121267808292,0.433520333547917,0.130092931218968,"Winter",0,0,0
